code,name,sector,price,per,eps,pbr,bps,dividendYield
025550,한국선재,중견기업부,,,,,,
002200,한국수출포장,,,,,,,
002960,한국쉘석유,,,,,,,
017890,한국알콜,우량기업부,,,,,,
000240,한국앤컴퍼니,,,,,,,
080720,한국유니온제약,관리종목(소속부없음),,,,,,
123890,한국자산신탁,,,,,,,
015760,한국전력,,,,,,,
041460,한국전자인증,중견기업부,,,,,,
006200,한국전자홀딩스,,,,,,,
101680,한국정밀기계,중견기업부,,,,,,
039740,한국정보공학,벤처기업부,,,,,,
053300,한국정보인증,우량기업부,,,,,,
025770,한국정보통신,우량기업부,,,,,,
479880,한국제15호스팩,SPAC(소속부없음),,,,,,
0164H0,한국제16호스팩,SPAC(소속부없음),,,,,,
027970,한국제지,,,,,,,
023350,한국종합기술,,,,,,,
025890,한국주강,,,,,,,
000970,한국주철관,,,,,,,
104700,한국철강,,,,,,,
062970,한국첨단소재,중견기업부,,,,,,
017960,한국카본,,,,,,,
023760,한국캐피탈,우량기업부,,,,,,
054040,한국컴퓨터,우량기업부,,,,,,
161890,한국콜마,,,,,,,
021650,한국큐빅,중견기업부,,,,,,
161390,한국타이어앤테크놀로지,,,,,,,
034830,한국토지신탁,,,,,,,
007280,한국특강,,,,,,,
032300,한국파마,중견기업부,,,,,,
037230,한국팩키지,우량기업부,,,,,,
448900,한국피아이엠,기술성장기업부,,,,,,
047810,한국항공우주,,,,,,,
123690,한국화장품,,,,,,,
003350,한국화장품제조,,,,,,,
052600,한네트,중견기업부,,,,,,
011500,한농화성,,,,,,,
002390,한독,,,,,,,
256150,한독크린텍,벤처기업부,,,,,,
092460,한라IMS,우량기업부,,,,,,
125490,한라캐스트,벤처기업부,,,,,,
053690,한미글로벌,,,,,,,
042700,한미반도체,,,,,,,
008930,한미사이언스,,,,,,,
128940,한미약품,,,,,,,
452190,한빛레이저,벤처기업부,,,,,,
047080,한빛소프트,중견기업부,,,,,,
009240,한샘,,,,,,,
452280,한선엔지니어링,우량기업부,,,,,,
020000,한섬,,,,,,,
003680,한성기업,,,,,,,
066980,한성크린텍,벤처기업부,,,,,,
105630,한세실업,,,,,,,
069640,한세엠케이,,,,,,,
016450,한세예스24홀딩스,,,,,,,
009180,한솔로지스틱스,,,,,,,
114810,한솔아이원스,우량기업부,,,,,,
213500,한솔제지,,,,,,,
014680,한솔케미칼,,,,,,,
004710,한솔테크닉스,,,,,,,
004150,한솔홀딩스,,,,,,,
025750,한솔홈데코,,,,,,,
042520,한스바이오메드,벤처기업부,,,,,,
004960,한신공영,,,,,,,
011700,한신기계,,,,,,,
430690,한싹,벤처기업부,,,,,,
078350,한양디지텍,우량기업부,,,,,,
045100,한양이엔지,우량기업부,,,,,,
001750,한양증권,,,,,,,
001755,한양증권우,,,,,,,
018880,한온시스템,,,,,,,
009420,한올바이오파마,,,,,,,
320000,한울반도체,중견기업부,,,,,,
091440,한울소재과학,투자주의환기종목(소속부없음),,,,,,
276730,한울앤제주,투자주의환기종목(소속부없음),,,,,,
014130,한익스프레스,,,,,,,
024740,한일단조,우량기업부,,,,,,
005860,한일사료,우량기업부,,,,,,
300720,한일시멘트,,,,,,,
002220,한일철강,,,,,,,
003300,한일홀딩스,,,,,,,
007770,한일화학,중견기업부,,,,,,
051600,한전KPS,,,,,,,
052690,한전기술,,,,,,,
130660,한전산업,,,,,,,
198940,한주라이트메탈,중견기업부,,,,,,
058450,한주에이알티,투자주의환기종목(소속부없음),,,,,,
107640,한중엔시에스,기술성장기업부,,,,,,
002320,한진,,,,,,,
003480,한진중공업홀딩스,,,,,,,
180640,한진칼,,,,,,,
18064K,한진칼우,,,,,,,
005110,한창,,,,,,,
079170,한창산업,우량기업부,,,,,,
009460,한창제지,,,,,,,
030520,한컴,우량기업부,,,,,,
372910,한컴라이프케어,,,,,,,
054920,한컴위드,중견기업부,,,,,,
457370,한켐,중견기업부,,,,,,
002680,한탑,중견기업부,,,,,,
098070,한텍,중견기업부,,,,,,
408470,한패스,중견기업부,,,,,,
000880,한화,,,,,,,
00088K,한화3우B,,,,,,,
452260,한화갤러리아,,,,,,,
45226K,한화갤러리아우,,,,,,,
451800,한화리츠,,,,,,,
489790,한화비전,,,,,,,
088350,한화생명,,,,,,,
000370,한화손해보험,,,,,,,
009830,한화솔루션,,,,,,,
009835,한화솔루션우,,,,,,,
272210,한화시스템,,,,,,,
012450,한화에어로스페이스,,,,,,,
082740,한화엔진,,,,,,,
042660,한화오션,,,,,,,
003530,한화투자증권,,,,,,,
003535,한화투자증권우,,,,,,,
498390,한화플러스제5호스팩,SPAC(소속부없음),,,,,,
195870,해성디에스,,,,,,,
034810,해성산업,중견기업부,,,,,,
03481K,해성산업1우,중견기업부,,,,,,
059270,해성에어로보틱스,기술성장기업부,,,,,,
076610,해성옵틱스,벤처기업부,,,,,,
101530,해태제과식품,,,,,,,
143210,핸즈코퍼레이션,,,,,,,
900270,헝셩그룹,외국기업(소속부없음),,,,,,
214180,헥토이노베이션,우량기업부,,,,,,
234340,헥토파이낸셜,우량기업부,,,,,,
084990,헬릭스미스,기술성장기업부,,,,,,
000720,현대건설,,,,,,,
000725,현대건설우,,,,,,,
170030,현대공업,우량기업부,,,,,,
453340,현대그린푸드,,,,,,,
086280,현대글로비스,,,,,,,
064350,현대로템,,,,,,,
079430,현대리바트,,,,,,,
012330,현대모비스,,,,,,,
319400,현대무벡스,우량기업부,,,,,,
048410,현대바이오,중견기업부,,,,,,
052260,현대바이오랜드,우량기업부,,,,,,
069960,현대백화점,,,,,,,
004560,현대비앤지스틸,,,,,,,
016790,현대사료,관리종목(소속부없음),,,,,,
004310,현대약품,,,,,,,
041440,현대에버다임,우량기업부,,,,,,
039010,현대에이치티,우량기업부,,,,,,
017800,현대엘리베이터,,,,,,,
307950,현대오토에버,,,,,,,
011210,현대위아,,,,,,,
090850,현대이지웰,우량기업부,,,,,,
004020,현대제철,,,,,,,
005440,현대지에프홀딩스,,,,,,,
005380,현대차,,,,,,,
005387,현대차2우B,,,,,,,
005389,현대차3우B,,,,,,,
005385,현대차우,,,,,,,
001500,현대차증권,,,,,,,
011760,현대코퍼레이션,,,,,,,
227840,현대코퍼레이션홀딩스,,,,,,,
126560,현대퓨처넷,,,,,,,
001450,현대해상,,,,,,,
460930,현대힘스,우량기업부,,,,,,
092300,현우산업,우량기업부,,,,,,
011080,형지I&C,관리종목(소속부없음),,,,,,
308100,형지글로벌,중견기업부,,,,,,
093240,형지엘리트,,,,,,,
003010,혜인,,,,,,,
111110,호전실업,,,,,,,
008770,호텔신라,,,,,,,
008775,호텔신라우,,,,,,,
064240,홈캐스트,벤처기업부,,,,,,
039610,화성밸브,우량기업부,,,,,,
378850,화승알앤에이,,,,,,,
241590,화승엔터프라이즈,,,,,,,
006060,화승인더,,,,,,,
013520,화승코퍼레이션,,,,,,,
010690,화신,,,,,,,
126640,화신정공,우량기업부,,,,,,
133820,화인베스틸,,,,,,,
127980,화인써키트,중견기업부,,,,,,
061250,화일약품,우량기업부,,,,,,
010660,화천기계,,,,,,,
000850,화천기공,,,,,,,
016580,환인제약,,,,,,,
032560,황금에스티,,,,,,,
004800,효성,,,,,,,
094280,효성ITX,,,,,,,
097870,효성오앤비,중견기업부,,,,,,
298040,효성중공업,,,,,,,
298020,효성티앤씨,,,,,,,
298000,효성화학,,,,,,,
093370,후성,,,,,,,
290270,휴네시온,벤처기업부,,,,,,
005870,휴니드,,,,,,,
353190,휴럼,중견기업부,,,,,,
090710,휴림로봇,중견기업부,,,,,,
078590,휴림에이텍,중견기업부,,,,,,
205470,휴마시스,중견기업부,,,,,,
115160,휴맥스,중견기업부,,,,,,
028080,휴맥스홀딩스,관리종목(소속부없음),,,,,,
200670,휴메딕스,우량기업부,,,,,,
079980,휴비스,,,,,,,
065510,휴비츠,우량기업부,,,,,,
005010,휴스틸,,,,,,,
263920,휴엠앤씨,중견기업부,,,,,,
243070,휴온스,우량기업부,,,,,,
084110,휴온스글로벌,우량기업부,,,,,,
145020,휴젤,우량기업부,,,,,,
024060,흥구석유,중견기업부,,,,,,
010240,흥국,우량기업부,,,,,,
189980,흥국에프엔비,우량기업부,,,,,,
000540,흥국화재,,,,,,,
000545,흥국화재우,,,,,,,
003280,흥아해운,,,,,,,
037440,희림,우량기업부,,,,,,
238490,힘스,벤처기업부,,,,,,
